filename,genre,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,chroma_mean,chroma_std,tempo,rms_energy_mean,rms_energy_std,tonnetz_mean,tonnetz_std
jazz.00064.au,jazz,-69.50922,39.183567,125.97758,17.578836,-5.1732893,18.25358,30.769236,7.9115887,8.304397,6.603186,5.081252,5.775462,-3.9214041,5.6378284,5.376409,5.7038593,-10.774684,5.403391,9.034488,5.147345,-8.263985,5.674053,4.7895856,5.7382665,-5.1241627,6.0843754,2.2106647,6.0016413,-4.779985,5.6015186,0.62303174,4.869011,0.03162736,5.081186,1.2315758,5.998138,4.0309205,5.853754,5.0856667,5.6908927,1575.4538722228804,268.7299996310142,3341.013130684017,828.8391046159558,0.0558798586251935,0.014763534176940473,0.37970966,0.28664103,111.17778926158012,0.21197514,0.045687884,0.01924856424086036,0.0917333641035033
jazz.00097.au,jazz,-413.5791,46.01706,118.27575,23.12355,31.10331,28.420036,40.165215,12.990634,13.103847,12.181218,13.944954,10.44608,-3.7192216,8.430717,4.748372,8.096086,-9.8912525,6.739677,-3.0627759,8.165994,-6.282211,8.003983,-3.6105382,8.242661,-5.2636905,9.278444,1.1222537,8.8429,2.8341734,10.307288,6.5945344,13.068188,7.95137,13.076732,5.062708,11.662165,1.6020721,10.492164,-4.3780694,10.172169,1176.0043625534854,496.11709073422435,2343.769160881869,1527.6711389838615,0.03991094536087461,0.021790496590936133,0.22404481,0.3017236,120.5713832585659,0.021187648,0.013560481,0.009241726277121944,0.24827531168697156
jazz.00087.au,jazz,-341.018,85.17031,89.85991,34.320854,44.511982,19.993744,28.827593,16.357512,16.317823,13.847762,10.590869,13.1799,7.000736,9.73306,0.8200661,11.255189,6.097488,9.97197,7.125774,9.469771,5.411661,8.684675,2.735858,8.814288,9.361676,7.164631,5.570951,4.8082733,3.7773476,4.4231052,3.1608663,4.23078,0.28721154,4.430829,-1.371824,4.4950614,-1.5763365,4.022664,-1.9849612,4.2949924,1845.8761145516376,855.1555181768413,4330.4238145196405,2647.9662259558463,0.04282929506095201,0.029168127310344284,0.34191462,0.32081193,132.48502128033672,0.04579199,0.03449992,0.010410482822139402,0.12385254200580201
jazz.00074.au,jazz,-149.19681,63.837368,79.0861,27.457115,2.0091481,28.63037,27.607025,11.22766,0.31506646,10.42856,1.7276528,8.535494,-3.6130915,9.186724,-0.16500689,6.8249335,-5.0356708,6.537673,1.2518125,6.259373,1.146215,6.3368263,-0.6187954,5.9653015,1.8201314,6.9562583,-2.0573413,5.746501,-5.999064,5.994525,-4.919182,7.1376343,-3.9601035,8.281053,-3.5674086,7.998699,-0.85716903,9.154193,-2.1819913,9.506386,2414.857050479083,714.807831053743,5135.260614448288,1701.9786056056387,0.09557311822755418,0.042826117392090725,0.29495355,0.30272287,104.53179267086725,0.112695016,0.07020984,0.04422858455026778,0.13157001455562214
jazz.00025.au,jazz,-237.66241,59.188488,108.30336,19.600945,2.0399823,20.306902,41.773727,11.932835,-10.451949,10.282127,16.930843,7.5858793,-8.600079,7.054344,12.78567,6.941318,-9.114532,7.535332,15.938528,9.757931,-6.518535,9.708759,7.1738243,9.970408,-8.2532625,10.259628,-0.20715974,10.006832,-8.692222,9.843689,-2.2442806,8.362131,-4.727633,7.036799,-3.5138726,10.324903,1.4635623,12.659147,2.414113,13.14212,1698.0690975377352,404.6064231436508,3806.2603173979296,1117.501456735062,0.0636243318256579,0.027135422933206903,0.26780388,0.31532586,105.9373935991084,0.06936076,0.038081534,0.00033360591605258335,0.11515509921754981
jazz.00011.au,jazz,-192.5174,41.597614,113.18369,17.548838,-6.3730583,19.113462,39.593094,8.937842,-9.189579,6.8792415,17.204056,7.0612817,-19.1146,7.3710976,12.203582,6.41307,-15.475888,6.277639,9.702117,5.86906,-10.9617405,5.8855147,12.922776,6.8690424,-7.292178,6.201135,8.494464,5.6515837,-4.1659617,6.0949407,0.975543,7.7667856,-7.1334224,7.6873827,1.1970458,7.363772,-1.1769778,8.0768,-1.2938058,8.227707,1825.9751750083576,360.7177522962999,4011.4924097208786,1089.872148997144,0.07692054772155572,0.026831269059045988,0.3002093,0.2971185,104.13167802229697,0.07116985,0.03199497,0.03132096190819982,0.10680587045093966
jazz.00040.au,jazz,-179.7903,35.435658,147.7629,24.801456,-20.479698,22.523771,58.623974,19.698404,-23.80918,13.242435,2.4678254,13.457444,-3.195293,11.395036,-9.301368,9.363839,-5.7592354,8.623417,-0.4264562,8.90653,-8.36673,8.10633,3.102465,8.790288,-6.851183,8.431803,-4.3833656,7.832479,-1.1809789,7.4151564,-4.269698,7.30295,-0.5557314,7.85484,-3.5810242,10.448492,1.5018764,12.482418,-0.6082082,12.913531,1317.1069234804233,426.78686771446013,2779.024862283524,1090.7574378838358,0.0548605904121517,0.0245357977301386,0.23667091,0.30886644,111.57826347614731,0.13803996,0.036043637,0.005777175955992808,0.13418364130241908
jazz.00060.au,jazz,-190.39607,48.44907,129.50664,23.59009,-7.83752,20.971333,20.721296,14.09921,2.1918201,8.02303,7.7923746,8.079978,6.1902175,6.801381,1.3512999,7.4893284,-1.59206,7.3094144,2.0195136,6.9676538,-1.9929141,6.5117803,1.1642935,6.6848297,-1.3514087,7.8118286,6.4100657,7.6496797,-0.2019435,7.9858313,-1.5658294,9.49894,2.241673,9.255059,2.0431108,9.359729,0.1735425,10.68673,1.1741321,12.774733,1428.0387423978177,421.67288226597424,2730.5418221205014,1187.5224729666277,0.052423719282120744,0.020810923822698415,0.28497162,0.30368742,97.54153472180876,0.106615424,0.04552915,-0.015282268335745143,0.14788216879668212
jazz.00031.au,jazz,-237.4993,39.65367,115.943375,16.989613,-15.457233,21.454308,47.112404,9.198482,-13.510733,6.6740017,18.199331,6.439201,-13.97124,6.248014,15.334493,5.171956,-17.535894,5.4392157,13.420798,5.3537273,-6.230585,6.418867,8.634658,7.67896,-7.2484007,6.3559933,4.7821355,6.8772187,-4.3985643,7.637791,4.5109816,10.693995,-4.2662787,9.092593,2.329211,9.392023,-9.923247,10.524707,-4.3256035,9.054474,1752.8065045704134,302.67396888044397,3733.4190911921924,704.5376012907917,0.07241415017898607,0.030012671049944956,0.3110394,0.30604368,123.24815143355731,0.043587964,0.012984338,-0.0028471700650598486,0.07512884904517039
jazz.00093.au,jazz,-215.39735,38.94803,100.96081,17.193,17.098629,16.67601,12.978259,10.89196,16.062912,9.741092,4.764205,9.329581,4.5650473,7.160694,-3.133695,6.536813,-4.154083,6.2656527,-2.2966673,6.442329,-4.9289665,7.270766,-3.3494506,7.109008,-1.4255522,6.13673,-5.027763,6.586274,-0.6690235,7.3744135,1.347664,8.345968,1.9956139,10.121871,-0.25326055,10.704606,0.96090025,9.363037,-2.129334,8.349512,2151.985122584835,488.1211892046182,5013.611350044746,1633.0965847057464,0.08170320965557276,0.02654021706796633,0.26958323,0.2833982,126.54942177623235,0.045294043,0.01228079,0.027055507084839007,0.14140140288934605
jazz.00005.au,jazz,-246.32089,95.82477,120.2031,27.766134,-0.9341652,29.840849,30.689386,14.219483,0.19115417,17.24239,23.146517,10.23933,0.42938477,12.996918,9.172055,9.020245,-0.57383287,12.380837,5.7225223,13.630477,-3.756935,11.486307,4.231671,13.592265,-0.27937397,14.411124,7.4462867,14.897384,0.71138495,16.162603,7.070837,15.140009,0.8656312,20.145927,0.9513321,18.228487,1.7338499,13.897352,-1.3477298,14.593091,1267.989918534133,535.3148862777525,2486.184966379644,1365.0361311315196,0.057861328125,0.03011651735651277,0.24827775,0.3105073,113.52658624753728,0.1074972,0.04726898,-0.014560371838179986,0.11309247779872271
jazz.00054.au,jazz,-111.578636,41.284637,121.802536,27.350737,-3.1374562,16.115526,20.915453,11.805216,2.5263643,9.370997,5.552689,8.494393,-3.2441633,7.1258883,2.6111066,7.5325274,-2.2927537,8.736271,3.9330113,6.837207,-3.6371238,7.778814,-0.17011383,7.5138397,-3.8879898,7.47723,0.44237205,7.0754676,0.2617148,7.496031,-0.87590194,6.662655,-5.2700224,7.5221624,-1.6072652,7.800124,-2.9304607,7.2436633,-1.4190899,10.056622,1669.5812804071552,505.22385677546714,3461.5624017390674,1424.2797897253188,0.06485939616389319,0.024842197646717263,0.27817738,0.289397,131.9018897668469,0.16245382,0.052146677,-0.026912090953077308,0.16155047592191868
jazz.00044.au,jazz,-246.97653,60.032475,167.98892,28.174637,-19.801535,24.980095,22.009905,14.278322,-0.7347985,11.718983,15.093262,10.08993,-1.2836858,9.544307,4.7284274,9.732487,-2.0619886,8.857751,6.532096,8.01933,-1.3844993,8.086942,5.6376348,9.202085,-0.28600574,10.541176,5.6525245,9.19747,3.1969109,8.906036,1.862163,11.587712,7.0115137,12.181217,5.044913,12.210256,2.4658363,11.339694,-0.8981092,12.796675,1004.9502771230315,355.1362897566501,1811.8057109254064,748.9785714540308,0.04966409878095975,0.02345245833390414,0.2766236,0.29971758,108.30967632914508,0.08642742,0.036635004,0.015185917192675341,0.1726339586466648
jazz.00015.au,jazz,-200.01402,42.74209,117.22407,18.093678,-12.376733,21.946844,39.106846,9.748119,-6.360409,7.630697,16.528856,7.606001,-17.306795,7.964917,13.629066,7.123589,-17.661602,6.0343037,14.0300255,7.1683745,-10.206365,6.183822,12.1770115,6.8482494,-6.719636,5.9612913,7.73678,6.703691,-8.080098,6.504793,2.6364028,7.6391973,-6.6478405,9.19318,4.868258,9.850797,0.7024584,8.530411,0.46183488,8.974266,1782.477244864162,318.4803908325655,3812.5852791517514,973.6895290097531,0.07357060577109133,0.025324927976429722,0.3329557,0.30148876,120.47314889655063,0.062368374,0.024967894,0.018422575758124796,0.08601684571701514
jazz.00083.au,jazz,-126.01213,44.376926,56.60823,22.01576,23.495506,21.321302,23.700129,9.711054,-0.30365482,8.044332,7.1513724,7.815665,0.16874303,7.922158,-0.8434281,6.863022,-4.156273,6.799992,-1.8949323,6.568543,2.5230918,7.196537,0.52811253,5.944987,0.92665267,6.181286,0.042565737,6.1652102,2.9119654,6.947468,0.12040472,6.5607624,1.3131231,6.2642593,0.37778202,6.2581215,-6.133195,6.3135166,-4.948555,6.332887,3393.857478271707,754.3106192857704,7235.039584038796,1243.6266346988593,0.14970204261803405,0.06094072032422024,0.42909393,0.28515643,107.88094186160234,0.074288204,0.023502482,0.005182204856569297,0.0911047833710809
jazz.00021.au,jazz,-174.70403,37.07228,75.89945,26.102463,-12.7928505,16.542059,52.606617,8.339428,-29.416115,7.666306,22.748615,6.85484,-22.366758,7.494396,18.633335,5.5776067,-24.704725,6.7602496,21.168024,6.461888,-13.802683,5.224247,13.009406,5.6601133,-7.8598876,5.1130123,8.022094,6.3098054,-5.9713917,7.040359,9.527811,7.2428155,-6.0026174,6.6433764,2.3379807,7.558278,-3.3587654,8.27349,2.5073993,7.656701,2915.1352677290415,682.9600964133042,5865.106201171875,1033.4800400056104,0.1813991298616486,0.0860108218836192,0.43288735,0.2950254,124.22806587516898,0.047963757,0.020291056,0.0012459029562232197,0.0687364516086195
jazz.00070.au,jazz,-237.90088,61.372303,155.81622,31.23801,-9.225844,24.512512,13.1981125,12.607346,6.609401,8.880466,8.891292,7.998841,3.9802098,7.158108,0.24934213,7.8408446,1.7425677,7.251055,3.3538349,7.007577,1.1899072,6.7835617,3.630348,8.612681,1.1625514,9.795529,4.7921743,9.27455,3.4717696,8.548243,2.0584624,11.100605,6.528012,12.369794,5.6560874,11.760087,1.8122178,11.445372,-0.24609299,12.761878,1117.5098786077247,402.3898011990006,1957.1131656044408,931.3443366361313,0.05003635654508514,0.023468163480936752,0.27664107,0.29971614,108.27521829044117,0.08643475,0.036649115,0.015185039177232676,0.17262703237556598
jazz.00098.au,jazz,-223.0306,46.6554,102.89912,21.456692,-1.669735,18.777506,45.199474,10.18997,-6.7459745,9.099448,25.354921,7.420869,-14.366872,7.171492,24.246717,6.119152,-10.414377,6.674222,11.146243,7.4340253,-9.151457,6.265386,6.625129,6.3773327,-7.828697,6.096382,9.370097,5.5894322,-3.43028,6.0722766,2.673875,6.00652,-6.2106004,5.792678,0.8636526,6.3806763,-3.390311,7.553287,-0.3815038,7.9057035,1884.9439012894368,547.5562470595462,4355.8153276473,1301.7598288207323,0.05812512093653251,0.03524600299902501,0.3279028,0.30186066,126.2173137042488,0.06013178,0.021344997,0.016345755297479482,0.11187276689074625
jazz.00088.au,jazz,-192.50781,55.11416,80.95126,21.205656,25.701668,21.466263,18.534098,10.679465,14.171379,8.92185,1.265469,9.032091,4.0929475,6.624981,-1.416841,8.344035,2.6607606,9.140304,5.2351847,8.510944,3.7162201,9.090335,0.2937416,11.767323,7.3394523,12.022224,0.8875506,11.059683,-1.222707,9.292606,-1.3455075,9.483547,1.1447127,7.6141033,2.6570992,8.3569975,3.2115808,11.404389,-3.0025358,11.710739,2428.6412687077973,664.9507819576237,5927.730822489358,1939.6113250210888,0.06904795738196594,0.03236378008979239,0.29106042,0.30956638,129.19921875,0.09153846,0.03877003,-0.001391582915615523,0.11908506673667707
jazz.00099.au,jazz,-315.01422,44.14428,112.72768,23.022701,9.740748,16.776522,38.98918,9.652342,3.942611,9.185264,20.019875,8.939397,-7.2231927,7.945335,15.273513,7.637395,-13.67778,6.8100286,10.151816,7.545722,-4.8844333,7.6916943,4.7019944,9.1811285,-2.6995628,8.150639,3.828492,9.516387,0.8413556,10.893639,3.3496344,8.652836,-2.1094282,9.417051,-1.2456765,9.605413,1.7837285,8.870009,-2.226573,9.385892,1492.5645306761603,518.8825723759069,3376.7962476417374,1512.464085780157,0.04620040090460526,0.023186006070081006,0.2958971,0.31040943,135.8518101016376,0.039259337,0.020571617,0.034028830427968115,0.1266144162015475
jazz.00089.au,jazz,-322.49924,50.016747,90.65098,24.783588,27.027184,16.641052,37.856743,12.682043,19.709015,7.908317,4.6093187,8.665318,3.070613,8.202751,7.9708104,7.9712234,1.9372374,8.713225,2.0878365,7.68372,0.44746554,8.984248,4.8929596,7.1688623,13.060922,9.365223,0.41256228,11.92626,-0.72146434,10.276375,4.703701,9.379168,1.2312222,8.471531,-3.745362,9.106712,1.6888138,9.042308,0.39244723,9.054512,1787.936479244805,681.9112521072466,3905.668049626306,1730.8848072834992,0.06275774598490712,0.05818168689811737,0.28040653,0.31191105,125.61863998136413,0.04502918,0.028519806,0.021881454722117645,0.21788928560688292
jazz.00008.au,jazz,-189.91695,55.41837,134.41617,22.864202,-25.677439,27.603987,45.7453,11.062771,8.189717,12.523463,21.450272,9.983136,-4.58438,11.181545,14.390941,11.544103,-12.660092,9.334875,10.2806425,8.743412,-7.9415693,8.3389015,-1.1395625,7.56132,-5.047989,7.0567846,2.4128122,7.025699,-5.010759,6.2670183,-2.1543717,6.7220407,-4.2402406,7.9175515,1.8404955,8.255486,-0.44336593,8.678358,-4.7699075,8.042349,1304.6853072764802,417.57881960296004,2724.4335257232005,1032.7008956376712,0.04627485245743034,0.025773536084823228,0.35739475,0.30440852,109.80450510930561,0.11859105,0.037474282,0.011365958578141214,0.13244514367304558
jazz.00059.au,jazz,-179.3741,64.81235,114.49272,28.949709,28.196646,22.791487,35.979305,10.332345,11.041098,9.429156,12.684317,8.99321,3.8171391,8.342751,8.518316,8.359772,-0.014726858,10.650019,5.4623322,8.679657,1.0599641,8.349354,2.632229,7.2432017,-3.7399514,8.319434,-0.29827717,8.852257,-0.73307276,9.007446,2.5585303,8.687796,0.18569829,9.0241,1.5453789,8.871314,-1.2458051,10.140632,1.3971,9.666641,1397.4044755755383,595.3511852800216,2932.4989342468075,1885.1178111551123,0.03827792424535604,0.027069492176961425,0.31734145,0.31947982,111.6211757829254,0.18266174,0.07040805,0.02213005526260599,0.1603243321227585
jazz.00049.au,jazz,-165.46796,57.539486,87.24911,30.441158,24.815533,23.95092,28.417309,16.861963,-2.7805507,12.069844,-1.3317888,13.953784,-14.06644,12.232794,-4.747462,11.108633,-19.206074,9.844868,-0.59286386,15.477581,-11.947256,9.6107235,-8.335517,9.151771,-8.235879,7.917154,-0.42448318,9.856771,-6.424987,10.889331,-1.5306295,12.790228,2.0240119,13.805197,-0.4465538,11.484669,-0.9040556,11.773665,1.5472667,14.608139,2050.136011182281,724.4312485653154,4564.072401678599,1768.7113076855462,0.06479514863099846,0.04402998115700122,0.20990238,0.30771822,118.38060343884922,0.18441704,0.090602525,-0.00045779582061452326,0.1544972146026433
jazz.00018.au,jazz,-192.12538,23.701752,105.58749,11.73241,-26.031012,14.541391,40.159424,7.8817377,-6.654979,6.1544633,26.496704,4.8628592,-10.388105,5.6466928,18.469723,5.945069,-13.995583,5.245723,14.937352,5.138612,-12.686882,5.001978,9.585426,5.391591,-5.1951475,6.1772356,7.8301735,6.589291,-3.8694518,6.8624144,12.349874,7.5507665,-1.117487,6.910112,-0.77768546,7.550809,-2.981298,7.4671035,0.35809556,8.005964,1992.9408896772286,253.91093019361915,4247.190984483843,630.6126287905032,0.0877088422745743,0.02592100700553312,0.3534085,0.29627013,106.34313580271271,0.05222462,0.017741768,0.04085769856103834,0.0760480655183036
jazz.00038.au,jazz,-179.59479,52.682804,124.327644,17.351837,-29.741776,23.065645,45.383682,15.751749,-10.188967,9.21546,17.7808,8.655018,-8.817682,6.9564843,12.764228,7.8195534,-10.756725,6.977773,8.615612,6.653032,-12.390897,6.4586415,3.3914454,6.893647,-12.018151,6.512081,6.511954,8.679878,-9.865381,7.3002386,-2.809282,6.266399,-5.114865,7.264251,-1.1965954,7.3492103,-1.8772842,6.772056,-5.6373334,7.102702,1554.3796467342138,280.69233749225174,3216.538883362761,699.6165864075933,0.0664005811000387,0.02376858270754691,0.2856102,0.29716745,137.77479804024543,0.097780414,0.033796128,0.001747494267419581,0.11949667358184551
jazz.00069.au,jazz,-159.2706,55.682686,92.04842,22.923265,-16.75185,23.143156,27.393675,14.917077,6.1041913,8.910956,3.2399652,9.971093,7.1759634,9.371581,4.0307016,9.82144,3.5977046,14.263104,3.544096,9.76702,-0.5867414,8.597643,-3.7236729,9.749162,-4.721016,9.412075,-2.58986,9.322859,-3.304094,8.379495,-3.5473342,6.707886,-0.8847746,8.266577,-2.310454,11.358193,-0.9463081,12.095053,-5.453007,11.196256,2009.8139341354786,424.9911090495574,3910.6930192410023,1120.5525712293365,0.08743219995646284,0.028978569800943755,0.25388348,0.2981463,143.26920006357645,0.11175289,0.03792877,0.025252062800207774,0.11757920090486416
jazz.00079.au,jazz,-163.53947,30.906681,65.97194,22.41832,5.3612895,13.438852,41.897198,10.866329,7.0257664,8.45627,5.5014386,7.656916,8.930416,8.049272,2.6784525,7.026784,-0.18257855,8.000464,5.155423,6.558649,10.491717,8.580425,3.329865,9.31059,3.8408947,9.76276,2.5506477,8.564269,5.6973057,9.089651,-1.0907345,9.792922,-1.7849189,9.896698,-5.19906,7.808696,-5.654559,8.291388,-9.76699,9.679183,2634.319273980018,600.9023396889735,5562.633030185759,1287.3442515476006,0.1078761428502322,0.037143322475382066,0.33828348,0.29084402,107.8940619868703,0.06984886,0.019650148,0.0028349326828424836,0.09838206705223358
jazz.00028.au,jazz,-233.75851,45.526382,108.46989,16.0801,-10.714609,21.395266,38.69959,12.186406,-10.764275,7.5242715,14.162392,8.842316,-16.258524,6.19885,10.3716345,5.8754945,-20.816319,5.87498,10.0704975,6.238563,-12.024098,7.4144773,7.7657723,7.5286517,-12.021537,7.86273,3.3820167,7.9293613,-6.3585634,10.280291,3.9780886,10.69769,-1.2818811,9.801355,-3.8250744,10.822838,-6.228565,10.62781,-4.948927,9.809189,1853.5659404817288,333.3765601820209,4029.633966688032,1010.6553086499464,0.07490468689531733,0.02379235314116334,0.27644312,0.29587817,105.74005744373144,0.048769686,0.02467407,0.015299950052859841,0.10025296995028808
jazz.00039.au,jazz,-237.23965,71.56001,146.82582,15.517968,-24.444063,23.457058,64.27367,14.067769,-10.833981,18.178185,3.2591314,12.154092,-1.3375038,14.5504465,2.7255344,13.2924,5.168943,8.904454,0.39774078,10.643781,9.61138,11.694235,2.5067873,12.470268,3.1193674,9.701283,7.759572,8.633349,-1.5198306,10.627548,1.7340521,9.759333,0.7672745,9.629748,-2.4550922,9.764499,4.0099955,8.768951,-2.0024922,9.547819,1311.60693224442,380.45511532758593,2724.9668558315598,843.2364858298015,0.0765237247242647,0.03379613765057276,0.24768116,0.30032614,99.38401442307692,0.082262956,0.03996414,-0.0019289628572309442,0.08989506791282352
jazz.00068.au,jazz,-204.39252,70.133545,138.57968,26.316895,-10.791186,21.066082,46.552383,11.132002,-22.306915,12.088848,9.692935,9.483115,-11.09484,8.32581,-17.79885,10.24641,-7.586271,7.779452,-1.6000779,6.3936467,-7.650327,5.9010406,-1.0194095,5.5481873,-9.977279,6.689276,-6.6626024,6.944434,-3.8579152,6.761322,-5.062098,7.325438,-2.0349169,8.610361,-0.2698917,7.8710575,-3.1960154,10.097558,-2.4486814,10.055337,1382.7307308073396,432.4876659642514,2832.566205193015,1045.202358463501,0.061230544335332815,0.029297360379693944,0.28527668,0.30121318,121.50280361456126,0.099523455,0.062770024,0.009818505165349942,0.1302555113638365
jazz.00078.au,jazz,-141.49684,59.87349,70.90452,24.353771,-0.52323145,25.155525,33.573048,12.609295,1.4106365,11.210481,-9.186746,11.679872,0.7554331,7.9113164,0.5403757,9.160141,-9.192057,10.018083,-2.5710378,8.1496105,4.0803123,6.3574524,-2.218427,7.8993278,-0.69174725,6.370471,-0.82226485,6.9288836,-6.4834576,6.676869,-5.997157,8.414516,-4.243969,9.067837,-3.2427416,8.214545,-4.072898,8.339933,-6.5609474,10.035437,2503.139918026569,577.3385392426466,5155.093827852893,1517.7301253118947,0.09583048628579721,0.03754695804986568,0.26615044,0.29836538,116.47282242899513,0.11916368,0.06588009,0.03263126273547587,0.1654994058292446
jazz.00029.au,jazz,-232.99846,36.02605,93.82679,18.294367,-16.198395,16.522762,49.573948,10.071748,-13.947246,9.276947,13.494128,8.346061,-11.8284,6.7382336,13.29052,5.8467674,-25.828712,6.75569,17.37681,5.7200785,-13.317585,4.950067,9.2779255,6.047403,-5.4937844,6.745214,1.9250959,7.1343784,-14.404328,6.9297237,2.5919952,6.268725,-11.481819,6.9967484,-1.2296811,9.167815,-5.2042394,8.466744,-3.8765178,8.670164,2235.3440263233524,406.01566820988046,4683.438346555728,963.6661911602783,0.09940416082140092,0.03194457158239107,0.3043397,0.30210525,111.77659336233893,0.036303554,0.013136529,-0.021735376267878616,0.08159760049598513
jazz.00009.au,jazz,-296.6781,36.09981,172.37866,20.057222,16.867044,15.551106,18.952925,10.18989,1.3671669,9.8950615,14.381316,9.271551,0.9986542,9.513978,9.520248,7.931604,-7.4175553,8.54474,3.521702,6.9998674,-7.659343,7.522944,-0.10418465,7.6572423,-7.962856,9.971729,-3.1971016,10.173057,-8.079399,8.870454,-4.0539804,9.5444145,-0.84452397,9.436878,-3.868959,8.102103,-2.8218153,9.366734,-6.9224005,7.942255,749.3568923103409,213.99919239210763,1133.701477995598,480.10929054713705,0.03169028456366099,0.01169198518874115,0.26689672,0.29961032,123.30365249967564,0.085357636,0.027148549,-0.011429329831478815,0.20331519308703094
jazz.00058.au,jazz,-190.51927,55.473866,143.9857,30.800098,-28.421675,23.746527,33.79344,14.664434,-1.2972339,8.735257,-2.301527,7.334411,-5.643836,7.198365,-3.6400135,6.2556925,-10.529327,7.127783,-2.8581393,6.670791,-7.707229,8.909249,-8.583432,6.824298,-5.3038983,7.5220466,-4.025823,7.6116047,-4.786987,7.235488,-5.7614465,7.5169463,-3.8844845,8.062304,-3.6434102,7.820036,-7.224798,10.227453,-7.6945863,10.06474,1546.508468476633,533.7731022866911,2723.583530863003,891.8958650645567,0.09965699375967492,0.0564153885211254,0.32237765,0.29386267,113.83773772881312,0.08056084,0.034157574,-0.02012445580396027,0.11440004049893576
jazz.00048.au,jazz,-204.8289,40.602955,117.45068,18.124168,-20.939705,11.794762,42.00593,9.007468,-10.364102,9.460075,19.208967,8.817796,-11.633759,8.110865,7.984112,6.501601,-20.264105,6.9459467,8.785672,7.2576575,-11.69737,8.430016,5.1714864,8.995209,-11.238976,8.061338,6.061274,10.0151205,-5.141876,10.473661,7.8284683,9.637281,-1.191826,8.7033,-1.0728695,9.059239,-3.1602397,8.761619,-1.5336096,8.519134,1748.0333593267524,363.6638438883434,3684.56105329673,881.9483967111033,0.0792973285119969,0.025587165006959588,0.28263187,0.29522076,130.5524269416042,0.05864249,0.01998443,0.023381651583982154,0.1455396642823999
jazz.00019.au,jazz,-267.28662,38.467632,129.05225,21.408413,-14.73706,19.158554,41.26877,11.465162,-1.0149711,8.337296,22.953379,7.073585,-8.132359,5.7461658,11.179749,6.4786267,-9.073574,6.3452497,11.318423,6.2117987,-5.499914,7.3159537,13.579102,9.0362425,-1.1755173,7.393698,1.8777983,8.702748,-2.711161,9.100616,3.2768624,9.360267,-1.5962929,7.708978,0.26421043,9.115103,-0.6178977,9.431134,4.506901,11.709297,1352.9901253634764,297.7949872705625,2713.2835931453174,808.4860525313574,0.05548416940789474,0.01969036391144513,0.248026,0.29550302,119.76368675673855,0.050200842,0.016495796,0.012220824312299516,0.13537592679454546
jazz.00002.au,jazz,-257.01797,79.84788,175.31583,34.876022,-44.815468,32.908543,25.663235,20.111507,-4.2567406,15.329545,-0.22128825,10.609451,-11.323123,9.7083845,-9.186279,8.588815,-4.099932,9.279309,-8.300055,10.313357,-22.553421,9.955557,-7.608669,8.433738,-7.6533217,7.5902195,-11.745615,8.966366,-8.175761,8.378684,-7.5016975,6.3194933,-12.297941,7.399006,-6.7714224,6.7617536,-3.4978836,6.4382067,-8.646908,8.569479,1064.8215157992533,401.4757520134913,1896.0802013290925,699.186890626153,0.0578726659249226,0.030455296666549118,0.26762772,0.2897499,118.98543410278766,0.080827355,0.031509887,-0.041241192341378095,0.22154048675715637
jazz.00053.au,jazz,-141.08891,55.91953,110.76341,29.77425,-27.475183,18.83795,51.973927,10.081753,-8.664053,7.0374846,28.615349,8.092078,-1.6129185,7.1480284,9.6620865,6.8587804,-11.183889,7.673096,6.517714,6.6543818,-9.409994,8.292708,-0.121636644,8.0545225,-4.9299374,8.580237,-0.15413314,9.61848,-2.6613839,9.194492,-1.862525,9.315925,-0.023488237,9.911319,-4.2459736,8.986423,-4.2238703,10.03909,-5.637206,11.560941,1804.7156340756278,545.9801373584984,3646.536283227312,819.2449236937096,0.07951917146381579,0.04778169133845097,0.31170988,0.29971287,101.49796175428673,0.1300118,0.03995832,0.008938402087714674,0.11009228964534519
jazz.00094.au,jazz,-366.44046,60.44511,131.6985,27.0517,16.512922,21.952108,36.320045,11.098313,5.060641,11.848462,14.675128,11.113463,-6.163728,10.423306,4.7142596,9.709561,-9.5868,9.343795,-1.2903655,8.477178,-2.6941345,8.998712,1.5798402,9.785739,-2.2748077,9.0831175,-0.18491913,10.579957,-3.260644,11.375082,-4.681197,9.865853,-3.571376,11.48403,-3.9690413,11.038284,-1.8218514,10.1537,-0.9156639,11.94719,1077.1722769200642,481.36604380239544,2111.4788988426376,1406.7897439686074,0.04151184270994582,0.019605120903694165,0.23740347,0.3046825,121.67718631262315,0.03977746,0.02023387,0.061563044638150786,0.17966756472228962
